light_count,shadows,visibility,effective_visibility,lighting_path,build_configuration,run_index,frame,device,driver,commit,width,height,validation_enabled,validation_errors,submitted_local_lights,omitted_local_lights,requested_local_shadow_faces,rendered_local_shadow_faces,dropped_shadow_faces,shadow_atlas_full_drops,shadow_tiles,draw_calls,gpu_bytes,gpu_main_raster_ms,gpu_post_raster_ms,gpu_post_visible,visibility_counters_valid,gpu_sun_shadow_ms,gpu_local_shadow_ms,gpu_shadow_ms,gpu_ms,cpu_ms,readback_cpu_ms,source_csv,acquisition_index
128,off,gpu-occlusion,gpu-occlusion,forward,Release,3,13,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,2,104301824,2.066784,0.005568,0,0,0.000000,0.000000,0.000000,4.410176,6.251402,1.117708,shadows-off_gpu-occlusion_lights-128_run-3.csv,53
128,off,gpu-occlusion,gpu-occlusion,forward,Release,3,14,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,2,104301824,2.058624,0.005344,0,0,0.000000,0.000000,0.000000,4.402592,5.965954,1.000427,shadows-off_gpu-occlusion_lights-128_run-3.csv,53
128,off,gpu-occlusion,gpu-occlusion,forward,Release,3,15,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,2,104301824,2.061920,0.005536,0,0,0.000000,0.000000,0.000000,4.639488,6.666525,1.380534,shadows-off_gpu-occlusion_lights-128_run-3.csv,53
128,off,gpu-occlusion,gpu-occlusion,forward,Release,3,16,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,2,104301824,2.071488,0.006048,0,0,0.000000,0.000000,0.000000,4.638560,6.920985,1.399410,shadows-off_gpu-occlusion_lights-128_run-3.csv,53
128,off,gpu-occlusion,gpu-occlusion,forward,Release,3,17,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,2,104301824,2.061952,0.005632,0,0,0.000000,0.000000,0.000000,4.647456,6.502456,0.995769,shadows-off_gpu-occlusion_lights-128_run-3.csv,53
128,off,gpu-occlusion,gpu-occlusion,forward,Release,3,18,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,2,104301824,2.061664,0.005632,0,0,0.000000,0.000000,0.000000,4.634816,6.059870,0.805089,shadows-off_gpu-occlusion_lights-128_run-3.csv,53
128,off,gpu-occlusion,gpu-occlusion,forward,Release,3,19,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,2,104301824,2.054816,0.005472,0,0,0.000000,0.000000,0.000000,3.925952,5.189168,0.853970,shadows-off_gpu-occlusion_lights-128_run-3.csv,53
128,off,gpu-occlusion,gpu-occlusion,forward,Release,3,20,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,2,104301824,2.049632,0.005632,0,0,0.000000,0.000000,0.000000,3.885856,5.934534,1.414328,shadows-off_gpu-occlusion_lights-128_run-3.csv,53
128,off,gpu-occlusion,gpu-occlusion,forward,Release,3,21,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,2,104301824,2.063296,0.005632,0,0,0.000000,0.000000,0.000000,4.602624,6.321795,0.973727,shadows-off_gpu-occlusion_lights-128_run-3.csv,53
128,off,gpu-occlusion,gpu-occlusion,forward,Release,3,22,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,2,104301824,2.069184,0.005600,0,0,0.000000,0.000000,0.000000,4.669248,6.162544,0.920406,shadows-off_gpu-occlusion_lights-128_run-3.csv,53
128,off,gpu-occlusion,gpu-occlusion,forward,Release,3,23,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,2,104301824,2.056896,0.005728,0,0,0.000000,0.000000,0.000000,4.752800,6.249719,0.982383,shadows-off_gpu-occlusion_lights-128_run-3.csv,53
128,off,gpu-occlusion,gpu-occlusion,forward,Release,3,24,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,2,104301824,2.060896,0.005120,0,0,0.000000,0.000000,0.000000,4.622880,6.199173,1.000167,shadows-off_gpu-occlusion_lights-128_run-3.csv,53
128,off,gpu-occlusion,gpu-occlusion,forward,Release,3,25,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,2,104301824,2.063104,0.005248,0,0,0.000000,0.000000,0.000000,4.634272,6.266401,0.961784,shadows-off_gpu-occlusion_lights-128_run-3.csv,53
128,off,gpu-occlusion,gpu-occlusion,forward,Release,3,26,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,2,104301824,2.059840,0.005760,0,0,0.000000,0.000000,0.000000,4.667552,6.177021,0.868338,shadows-off_gpu-occlusion_lights-128_run-3.csv,53
128,off,gpu-occlusion,gpu-occlusion,forward,Release,3,27,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,2,104301824,2.065376,0.004864,0,0,0.000000,0.000000,0.000000,3.465760,4.916324,0.927710,shadows-off_gpu-occlusion_lights-128_run-3.csv,53
128,off,gpu-occlusion,gpu-occlusion,forward,Release,3,28,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,2,104301824,2.064768,0.005984,0,0,0.000000,0.000000,0.000000,4.251232,5.657662,0.907582,shadows-off_gpu-occlusion_lights-128_run-3.csv,53
128,off,gpu-occlusion,gpu-occlusion,forward,Release,3,29,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,2,104301824,2.055520,0.005632,0,0,0.000000,0.000000,0.000000,4.772992,6.695870,1.397867,shadows-off_gpu-occlusion_lights-128_run-3.csv,53
0,on,direct,direct,forward,Release,1,0,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032608,0.000000,0,0,0.000000,0.000000,0.000000,1.276672,2.677541,0.922250,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,1,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032480,0.000000,0,0,0.000000,0.000000,0.000000,2.300736,3.592146,0.829775,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,2,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.033760,0.000000,0,0,0.000000,0.000000,0.000000,1.268544,2.845918,1.129480,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,3,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032544,0.000000,0,0,0.000000,0.000000,0.000000,2.207456,3.502838,0.825998,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,4,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032640,0.000000,0,0,0.000000,0.000000,0.000000,1.273280,2.823987,1.151031,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,5,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.031360,0.000000,0,0,0.000000,0.000000,0.000000,1.548544,2.916512,0.921248,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,6,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032768,0.000000,0,0,0.000000,0.000000,0.000000,1.371904,2.958190,0.912612,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,7,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032544,0.000000,0,0,0.000000,0.000000,0.000000,1.498112,2.960975,0.923322,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,8,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032448,0.000000,0,0,0.000000,0.000000,0.000000,1.814336,3.190458,0.875712,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,9,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032480,0.000000,0,0,0.000000,0.000000,0.000000,1.255328,2.705724,0.939703,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,10,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032768,0.000000,0,0,0.000000,0.000000,0.000000,2.154496,3.522975,0.836739,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,11,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.031712,0.000000,0,0,0.000000,0.000000,0.000000,1.268384,2.954093,1.165618,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,12,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032672,0.000000,0,0,0.000000,0.000000,0.000000,2.209024,3.725838,0.854161,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,13,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032704,0.000000,0,0,0.000000,0.000000,0.000000,1.590240,3.214754,1.148917,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,14,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032768,0.000000,0,0,0.000000,0.000000,0.000000,2.159616,3.572208,0.835056,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,15,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032864,0.000000,0,0,0.000000,0.000000,0.000000,1.390720,3.133370,1.127337,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,16,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032544,0.000000,0,0,0.000000,0.000000,0.000000,1.760352,3.193444,0.907141,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,17,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032608,0.000000,0,0,0.000000,0.000000,0.000000,1.393600,2.821693,0.909326,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,18,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032864,0.000000,0,0,0.000000,0.000000,0.000000,1.495712,2.840288,0.907692,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,19,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032768,0.000000,0,0,0.000000,0.000000,0.000000,1.420864,3.299223,0.873779,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,20,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032480,0.000000,0,0,0.000000,0.000000,0.000000,1.281728,2.606717,0.915407,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,21,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032768,0.000000,0,0,0.000000,0.000000,0.000000,1.970912,3.925495,0.974658,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,22,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032736,0.000000,0,0,0.000000,0.000000,0.000000,1.274528,2.834046,1.126024,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,23,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032736,0.000000,0,0,0.000000,0.000000,0.000000,1.971904,3.617664,0.920617,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,24,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032544,0.000000,0,0,0.000000,0.000000,0.000000,1.268416,2.580628,0.877575,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,25,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032544,0.000000,0,0,0.000000,0.000000,0.000000,2.152928,3.454315,0.868889,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,26,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032768,0.000000,0,0,0.000000,0.000000,0.000000,1.275872,2.569387,0.858179,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,27,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032544,0.000000,0,0,0.000000,0.000000,0.000000,1.599840,2.742613,0.837429,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,28,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032768,0.000000,0,0,0.000000,0.000000,0.000000,1.371264,2.726974,0.863649,shadows-on_direct_lights-000_run-1.csv,54
0,on,direct,direct,forward,Release,1,29,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,0,0,0,0,0,0,0,10,59570256,0.032672,0.000000,0,0,0.000000,0.000000,0.000000,1.255424,2.639258,0.897834,shadows-on_direct_lights-000_run-1.csv,54
32,on,direct,direct,forward,Release,1,0,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.566688,0.000000,0,0,0.000000,0.024768,0.024768,1.830784,3.200637,0.897072,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,1,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.568256,0.000000,0,0,0.000000,0.017632,0.017632,1.914016,3.943148,0.984336,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,2,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.567296,0.000000,0,0,0.000000,0.016832,0.016832,1.812096,3.127450,0.874139,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,3,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.567296,0.000000,0,0,0.000000,0.017408,0.017408,1.965376,3.468673,0.883216,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,4,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.570368,0.000000,0,0,0.000000,0.017216,0.017216,1.817984,3.139532,0.886402,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,5,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.566336,0.000000,0,0,0.000000,0.017152,0.017152,1.909888,4.108470,0.949912,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,6,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.565248,0.000000,0,0,0.000000,0.018240,0.018240,2.028096,3.810298,0.987603,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,7,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.566496,0.000000,0,0,0.000000,0.017120,0.017120,1.802720,3.302259,0.975099,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,8,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.565888,0.000000,0,0,0.000000,0.016640,0.016640,2.024448,3.451851,0.904186,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,9,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.565664,0.000000,0,0,0.000000,0.018016,0.018016,1.941664,3.538605,0.998444,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,10,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.567168,0.000000,0,0,0.000000,0.016800,0.016800,2.086016,3.498409,0.901039,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,11,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.565088,0.000000,0,0,0.000000,0.018432,0.018432,1.949088,3.603117,0.949962,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,12,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.563200,0.000000,0,0,0.000000,0.018432,0.018432,2.298464,3.766244,0.904927,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,13,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.565216,0.000000,0,0,0.000000,0.017184,0.017184,1.952800,3.578440,1.004625,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,14,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.564960,0.000000,0,0,0.000000,0.016896,0.016896,2.294400,3.790581,0.951605,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,15,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.565056,0.000000,0,0,0.000000,0.017760,0.017760,1.956384,3.509660,0.944521,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,16,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.564960,0.000000,0,0,0.000000,0.016800,0.016800,2.747808,4.154677,0.831689,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,17,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.563200,0.000000,0,0,0.000000,0.017280,0.017280,1.817376,3.256032,0.929464,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,18,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.565856,0.000000,0,0,0.000000,0.017760,0.017760,2.746240,4.471795,1.045012,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,19,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.572448,0.000000,0,0,0.000000,0.017056,0.017056,1.815200,3.451651,1.070850,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,20,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.565184,0.000000,0,0,0.000000,0.016960,0.016960,2.353312,4.097629,1.058086,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,21,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.566688,0.000000,0,0,0.000000,0.018176,0.018176,2.298816,4.036394,0.920626,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,22,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.565056,0.000000,0,0,0.000000,0.016992,0.016992,1.815552,3.242537,0.948469,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,23,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.565248,0.000000,0,0,0.000000,0.017888,0.017888,2.069536,3.471588,0.882064,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,24,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.566688,0.000000,0,0,0.000000,0.017280,0.017280,1.947552,3.407768,0.875681,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,25,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.566944,0.000000,0,0,0.000000,0.017280,0.017280,2.070912,3.479263,0.895580,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,26,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.566528,0.000000,0,0,0.000000,0.016992,0.016992,1.932064,3.629516,0.953949,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,27,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.566624,0.000000,0,0,0.000000,0.016928,0.016928,2.878368,4.266969,0.830056,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,28,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.567296,0.000000,0,0,0.000000,0.018432,0.018432,1.811904,3.338076,1.008723,shadows-on_direct_lights-032_run-1.csv,55
32,on,direct,direct,forward,Release,1,29,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.568928,0.000000,0,0,0.000000,0.018080,0.018080,2.540640,4.290843,1.166811,shadows-on_direct_lights-032_run-1.csv,55
4,on,direct,direct,forward,Release,1,0,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.123360,0.000000,0,0,0.000000,0.017952,0.017952,1.390144,2.672231,0.876112,shadows-on_direct_lights-004_run-1.csv,56
