light_count,light_layout,shadows,visibility,effective_visibility,lighting_path,requested_lighting,build_configuration,run_index,frame,device,driver,commit,width,height,validation_enabled,validation_errors,submitted_local_lights,omitted_local_lights,requested_local_shadow_faces,rendered_local_shadow_faces,dropped_shadow_faces,shadow_atlas_full_drops,shadow_tiles,draw_calls,gpu_bytes,gpu_main_raster_ms,gpu_post_raster_ms,gpu_post_visible,visibility_counters_valid,gpu_sun_shadow_ms,gpu_local_shadow_ms,gpu_shadow_ms,gpu_light_tiles_ms,gpu_build_plus_raster_ms,light_tile_count,light_tile_counts_valid,light_tile_candidate_count,light_tile_overflow_count,gpu_ms,cpu_ms,readback_cpu_ms,source_csv
64,dense,off,direct,direct,tiled,tiled,Release,2,19,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,61729552,1.070112,0.000000,0,0,0.000000,0.000000,0.000000,0.117344,1.187456,8160,0,0,0,3.365056,4.960397,1.038378,dense-064-tiled-2.csv
64,dense,off,direct,direct,tiled,tiled,Release,2,20,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,61729552,1.069472,0.000000,0,0,0.000000,0.000000,0.000000,0.118208,1.187680,8160,0,0,0,3.007296,4.590408,1.022518,dense-064-tiled-2.csv
64,dense,off,direct,direct,tiled,tiled,Release,2,21,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,61729552,1.070912,0.000000,0,0,0.000000,0.000000,0.000000,0.118176,1.189088,8160,0,0,0,2.714432,4.131213,0.928241,dense-064-tiled-2.csv
64,dense,off,direct,direct,tiled,tiled,Release,2,22,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,61729552,1.072448,0.000000,0,0,0.000000,0.000000,0.000000,0.117632,1.190080,8160,0,0,0,3.547424,5.154513,1.084315,dense-064-tiled-2.csv
64,dense,off,direct,direct,tiled,tiled,Release,2,23,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,61729552,1.075200,0.000000,0,0,0.000000,0.000000,0.000000,0.116736,1.191936,8160,0,0,0,3.147232,4.527329,0.854482,dense-064-tiled-2.csv
64,dense,off,direct,direct,tiled,tiled,Release,2,24,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,61729552,1.073728,0.000000,0,0,0.000000,0.000000,0.000000,0.118080,1.191808,8160,0,0,0,2.713024,3.984456,0.872796,dense-064-tiled-2.csv
64,dense,off,direct,direct,tiled,tiled,Release,2,25,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,61729552,1.070272,0.000000,0,0,0.000000,0.000000,0.000000,0.117568,1.187840,8160,0,0,0,3.527296,4.919710,0.894347,dense-064-tiled-2.csv
64,dense,off,direct,direct,tiled,tiled,Release,2,26,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,61729552,1.069056,0.000000,0,0,0.000000,0.000000,0.000000,0.117440,1.186496,8160,0,0,0,2.645536,4.061872,0.871895,dense-064-tiled-2.csv
64,dense,off,direct,direct,tiled,tiled,Release,2,27,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,61729552,1.073152,0.000000,0,0,0.000000,0.000000,0.000000,0.117152,1.190304,8160,0,0,0,2.856384,4.831764,1.068005,dense-064-tiled-2.csv
64,dense,off,direct,direct,tiled,tiled,Release,2,28,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,61729552,1.071200,0.000000,0,0,0.000000,0.000000,0.000000,0.118144,1.189344,8160,0,0,0,3.547072,5.286943,1.160729,dense-064-tiled-2.csv
64,dense,off,direct,direct,tiled,tiled,Release,2,29,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,61729552,1.070784,0.000000,0,0,0.000000,0.000000,0.000000,0.117696,1.188480,8160,0,0,0,3.032608,4.882940,1.164206,dense-064-tiled-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,0,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.068672,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.068672,0,0,0,0,2.770784,4.067853,0.921849,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,1,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.066624,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.066624,0,0,0,0,3.076448,4.863574,1.130653,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,2,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.068032,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.068032,0,0,0,0,3.356096,4.770228,0.951474,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,3,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.069440,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.069440,0,0,0,0,2.794976,4.060629,0.899807,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,4,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.065536,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.065536,0,0,0,0,3.078592,4.994011,1.135672,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,5,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.068864,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.068864,0,0,0,0,3.355008,4.919350,0.897173,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,6,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.069728,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.069728,0,0,0,0,2.634656,4.280254,0.962946,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,7,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.065440,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.065440,0,0,0,0,3.075456,4.993188,1.354666,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,8,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.069600,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.069600,0,0,0,0,3.468320,5.184690,0.987012,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,9,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.067840,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.067840,0,0,0,0,2.294880,3.852106,1.065640,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,10,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.065920,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.065920,0,0,0,0,3.074464,4.736465,1.032428,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,11,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.067744,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.067744,0,0,0,0,3.706720,5.176304,0.860863,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,12,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.068352,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.068352,0,0,0,0,2.302304,3.729946,0.987723,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,13,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.070624,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.070624,0,0,0,0,3.081568,4.626717,1.024262,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,14,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.071744,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.071744,0,0,0,0,3.360448,5.174510,1.322534,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,15,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.074048,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.074048,0,0,0,0,2.632992,4.251800,0.974819,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,16,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.072224,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.072224,0,0,0,0,3.084352,4.595288,0.975179,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,17,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.079616,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.079616,0,0,0,0,3.480672,4.854417,0.902172,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,18,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.071072,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.071072,0,0,0,0,2.604352,4.068113,0.937268,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,19,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.071488,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.071488,0,0,0,0,3.085248,4.734801,1.110805,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,20,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.073728,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.073728,0,0,0,0,3.496320,4.856371,0.886111,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,21,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.072192,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.072192,0,0,0,0,2.877088,4.325119,0.964790,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,22,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.073088,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.073088,0,0,0,0,3.084352,4.689456,1.055200,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,23,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.068864,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.068864,0,0,0,0,3.468256,5.340213,1.202428,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,24,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.068768,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.068768,0,0,0,0,2.628128,4.374872,1.133608,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,25,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.073440,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.073440,0,0,0,0,3.092288,4.763475,1.071932,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,26,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.072064,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.072064,0,0,0,0,3.252224,4.910863,1.214872,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,27,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.070816,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.070816,0,0,0,0,2.586208,4.172170,1.111927,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,28,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.072384,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.072384,0,0,0,0,2.924160,4.845049,1.242263,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,2,29,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.070400,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.070400,0,0,0,0,3.249536,5.104649,1.311223,dense-064-forward-2.csv
64,dense,off,direct,direct,forward,forward,Release,3,0,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.074560,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.074560,0,0,0,0,2.790016,4.192549,1.026877,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,1,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.069984,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.069984,0,0,0,0,3.099520,4.647437,0.992543,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,2,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.071264,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.071264,0,0,0,0,3.431584,4.995663,1.085027,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,3,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.075328,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.075328,0,0,0,0,2.779680,4.146011,1.000818,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,4,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.072672,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.072672,0,0,0,0,3.100512,4.575982,0.948479,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,5,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.074048,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.074048,0,0,0,0,3.014336,4.457317,0.984287,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,6,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.069984,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.069984,0,0,0,0,2.766656,4.353593,0.977154,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,7,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.072768,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.072768,0,0,0,0,3.083904,4.676121,0.935826,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,8,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.068736,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.068736,0,0,0,0,3.482560,4.927836,0.957186,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,9,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.073536,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.073536,0,0,0,0,2.764928,4.133387,0.933822,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,10,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.074400,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.074400,0,0,0,0,3.085920,4.569770,0.985860,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,11,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.070848,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.070848,0,0,0,0,3.295584,4.838768,1.072924,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,12,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.069184,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.069184,0,0,0,0,2.805216,4.338233,1.129110,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,13,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.070144,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.070144,0,0,0,0,3.083616,4.797079,1.104914,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,14,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.071808,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.071808,0,0,0,0,3.237824,4.593835,0.866505,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,15,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.074944,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.074944,0,0,0,0,2.730624,4.178872,1.073525,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,16,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.070368,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.070368,0,0,0,0,3.647360,5.055286,0.926056,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,17,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.075008,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.075008,0,0,0,0,3.019456,4.816415,1.323717,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,18,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.069024,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.069024,0,0,0,0,2.803392,4.452679,1.196327,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,19,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.065472,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.065472,0,0,0,0,3.083808,4.984402,1.262090,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,20,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.072064,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.072064,0,0,0,0,3.412896,5.340593,1.300132,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,21,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.068064,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.068064,0,0,0,0,2.770752,4.466696,1.191968,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,22,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.070112,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.070112,0,0,0,0,3.069376,4.850159,1.167242,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,23,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.065376,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.065376,0,0,0,0,3.242816,5.382102,1.530117,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,24,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.068928,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.068928,0,0,0,0,2.558880,4.148566,0.994516,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,25,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.071392,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.071392,0,0,0,0,2.729920,4.204992,0.997512,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,26,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.067648,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.067648,0,0,0,0,3.424896,5.055225,1.154538,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,27,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.067936,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.067936,0,0,0,0,2.300416,3.657970,0.969008,dense-064-forward-3.csv
64,dense,off,direct,direct,forward,forward,Release,3,28,NVIDIA GeForce RTX 2080 Ti,NVIDIA 595.84.0.0,a0a4e29d480ed3344f19bd3565d48668ca913fed,1920,1080,0,0,64,0,0,0,0,0,0,10,59575312,1.066560,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,1.066560,0,0,0,0,2.701216,4.302656,1.136534,dense-064-forward-3.csv
